,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200
720575940610611246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.1,0.7,1.6,1.9,2.3,2.1,2.1,2.0,2.7,3.3,4.3
720575940610621026,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
720575940610677828,0.0,0.0,0.0,0.8,7.3,21.1,32.3,39.4,43.0,47.5,50.5,53.6,55.0,58.0,60.4,61.8,63.2,63.9,64.7,66.5
720575940610803554,0.0,0.0,0.0,0.0,0.3,3.3,6.6,12.7,18.2,22.4,25.3,27.1,29.9,32.0,32.9,35.3,36.0,37.6,38.6,40.5
720575940610916465,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.9,3.1,5.6,7.3,11.5,13.1,17.0,19.2,20.8,22.6,25.1,27.8
720575940611015122,0.0,0.0,0.2,0.5,2.5,6.5,11.3,15.5,20.4,26.1,31.0,36.4,41.2,46.2,49.4,54.0,58.1,60.6,66.2,68.0
720575940611151406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.2,0.3,0.5,0.1,0.9,1.2
720575940611160930,0.0,0.0,0.0,0.0,0.2,1.0,1.7,5.7,8.2,11.2,12.8,14.9,16.6,17.4,19.0,20.9,21.5,21.9,22.5,24.3
720575940611164770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.5,0.7,0.7,1.2,2.2,2.1,2.0,2.3,3.2,4.2
720575940611436408,0.0,0.0,0.0,0.2,2.3,9.0,13.8,17.6,20.2,23.9,25.5,26.8,28.9,30.1,31.2,32.3,34.0,34.9,35.2,36.9
720575940611548878,0.0,0.0,0.0,0.0,0.5,0.5,2.5,5.6,10.1,11.5,18.8,20.9,20.8,20.4,25.6,26.0,28.8,28.3,29.6,32.5
720575940611549902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.1,1.7,2.9,5.1,7.2,8.8,11.0,12.5,15.1
720575940611772083,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940611875570,9.2,18.7,31.1,46.6,47.8,60.1,71.3,78.2,90.4,101.8,105.2,116.4,132.7,139.6,145.9,160.6,160.8,175.9,185.1,203.3
720575940612036837,0.2,1.3,3.5,6.6,12.2,20.6,25.3,27.8,29.9,31.4,33.0,33.4,34.2,32.5,35.9,35.2,36.7,39.3,37.1,38.1
720575940612208858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.3,0.2,1.2,0.9,1.3,1.2,0.9,0.7,2.4
720575940612289010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.3,0.4,0.6,0.8,0.9,0.7,1.6,3.6
720575940612357618,0.0,0.0,0.0,0.0,0.9,3.0,6.3,8.4,10.1,10.9,12.1,13.2,13.7,13.9,13.3,14.3,14.0,14.8,14.7,14.9
720575940612423922,0.0,0.0,0.1,1.9,6.0,11.9,19.5,28.1,33.3,39.7,42.0,45.7,48.6,51.1,52.9,55.4,56.6,56.1,60.0,62.3
720575940612479205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,1.1,0.8,2.0,2.7,3.5,4.3,4.2,5.5
720575940612537061,0.0,0.0,0.0,0.0,0.1,0.9,1.9,2.6,2.7,2.8,4.2,4.0,4.5,5.3,5.6,7.1,6.5,6.1,6.5,7.0
720575940612558061,0.0,0.0,0.0,1.6,7.3,15.0,22.3,27.9,32.3,36.4,37.6,39.8,41.1,42.1,43.5,45.3,45.6,46.7,47.6,48.5
720575940612603289,0.0,0.0,0.0,0.3,1.0,1.8,2.1,1.9,0.9,1.3,0.4,0.4,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0
720575940612648106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.4
720575940612670570,10.4,19.1,28.7,39.1,48.4,59.0,67.4,75.4,89.8,103.4,105.1,120.9,131.6,144.7,140.8,156.3,166.1,168.9,191.7,201.5
720575940612692633,0.0,0.0,0.1,1.0,3.2,7.4,13.4,20.5,25.4,30.4,31.9,34.9,36.3,36.5,38.3,39.4,39.9,41.1,42.1,43.2
720575940612766515,0.0,0.0,0.0,0.1,1.3,3.1,4.8,7.1,7.3,9.5,9.3,9.0,9.3,10.9,11.1,11.6,11.8,11.0,12.5,12.7
720575940612868757,0.0,0.0,0.0,0.4,2.8,7.4,10.7,11.3,10.4,9.6,10.7,11.2,11.3,10.4,10.4,10.1,11.4,11.0,10.2,11.0
720575940612888178,0.0,0.0,0.0,0.3,3.8,12.2,18.4,23.7,25.4,29.0,30.6,32.8,34.7,36.2,37.6,38.1,40.4,40.7,40.8,43.1
720575940612906518,0.0,0.0,4.2,13.5,24.7,40.8,50.9,59.3,65.9,70.9,74.9,78.7,81.8,85.0,86.6,89.0,90.7,92.6,93.9,95.9
720575940612952557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.5,2.2,2.2,3.3,4.8,5.5,6.5,7.2,8.2,10.2
720575940613004402,0.0,0.0,0.0,0.0,0.2,0.3,1.0,2.4,3.8,4.8,7.4,9.6,10.2,9.8,12.6,12.0,13.4,14.0,14.3,16.7
720575940613347299,0.0,0.0,0.0,0.7,4.0,10.4,15.2,19.1,22.2,24.2,25.6,28.1,28.8,30.9,31.0,32.0,33.6,35.5,33.1,34.8
720575940613588246,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940613670893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.9,1.1,1.3,1.8,3.4,3.4,2.9,4.3,4.8,6.9
720575940613687789,0.0,0.0,0.0,0.0,0.1,0.2,1.5,3.5,5.5,8.7,12.6,14.0,15.2,18.1,19.9,21.0,22.5,23.2,24.8,26.7
720575940613743569,0.0,0.0,0.0,0.0,0.1,0.2,0.6,0.6,1.0,0.9,1.0,1.4,0.7,1.2,0.8,1.2,0.5,0.8,0.8,0.9
720575940613929391,0.0,0.0,0.0,0.0,2.0,8.8,13.4,18.7,20.8,24.8,26.2,28.0,30.1,32.1,32.7,34.3,36.9,36.4,38.0,39.1
720575940613943215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.3,0.7,1.7,1.6,1.8,3.4,3.4,3.4,3.4,4.3,6.6
720575940614087219,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940614128691,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.4,4.2,7.9,12.0,15.1,18.1,19.7,22.3,24.2,25.2,26.2,26.6,27.0
720575940614187006,0.0,0.0,0.0,0.1,0.4,0.4,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940614352278,0.0,0.0,0.0,0.4,1.6,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940614363363,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940614386070,0.0,0.0,0.0,0.7,1.3,4.1,5.5,7.0,7.7,9.5,8.9,8.2,8.7,9.8,8.7,9.4,10.1,7.6,9.8,9.3
720575940614570415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
720575940614660519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.8,1.6,2.1,4.4,5.2,6.4,8.4
720575940614730914,0.0,0.0,0.0,1.0,4.8,11.3,15.3,18.4,18.4,20.7,19.3,17.4,17.8,18.3,17.0,16.7,17.2,17.1,15.9,14.7
720575940614763666,0.1,9.1,18.5,27.8,32.6,40.8,45.3,52.1,57.6,61.5,66.1,71.2,74.5,78.3,80.8,84.4,86.0,89.2,92.0,95.4
720575940614909506,0.0,0.0,0.0,0.1,1.9,4.7,4.0,2.7,1.7,1.2,1.0,0.4,0.6,0.3,0.1,0.2,0.5,0.3,0.0,0.0
720575940615023535,0.0,0.0,0.0,0.1,1.0,2.0,2.6,1.5,1.9,1.6,0.9,0.7,0.1,0.3,0.2,0.2,0.3,0.1,0.1,0.0
720575940615052812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,1.6,3.0,3.3,4.8,5.5,6.3,8.4
720575940615108714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
720575940615153494,0.0,0.0,0.0,0.1,0.4,2.1,3.1,6.5,8.9,10.2,11.6,12.6,12.5,12.6,14.2,16.1,15.2,15.5,15.8,16.2
720575940615296766,0.0,0.0,0.0,0.1,1.3,3.1,4.8,7.1,7.3,9.5,9.3,9.0,9.3,10.9,11.1,11.6,11.8,11.0,12.5,12.7
